T(K),X,m,cp(J/gK),cpm(J/molK)
279.4860725,0.014199999999999999,0.8457838372590867,4.467597219490706,80.5878162141098
279.514256,0.014199999999999999,0.8457838372590867,4.363378074420182,78.70788100591918
279.54312849999997,0.014199999999999999,0.8457838372590867,4.252470275378003,76.7072939147352
279.57169650000003,0.014199999999999999,0.8457838372590867,4.454398716113796,80.34973777682377
279.5999,0.014199999999999999,0.8457838372590867,4.357718829915364,78.6057979098703
279.6285005,0.014199999999999999,0.8457838372590867,4.32820175995035,78.07336042890357
279.65711550000003,0.014199999999999999,0.8457838372590867,4.350466085806009,78.47497080513877
279.68588850000003,0.014199999999999999,0.8457838372590867,4.278452623623274,77.17597105869662
279.714631,0.014199999999999999,0.8457838372590867,4.357113737165328,78.594883071102
279.7431865,0.014199999999999999,0.8457838372590867,4.331582398076155,78.13434136128939
279.77163399999995,0.014199999999999999,0.8457838372590867,4.387920460730733,79.15058369827958
279.800239,0.014199999999999999,0.8457838372590867,4.282495811018031,77.24890324722661
279.82911,0.014199999999999999,0.8457838372590867,4.304927569710683,77.65353382560465
279.85795099999996,0.014199999999999999,0.8457838372590867,4.28888218712149,77.36410255423986
279.8866245,0.014199999999999999,0.8457838372590867,4.352646687403901,78.51430513009545
279.9146685,0.014199999999999999,0.8457838372590867,4.481568312559551,80.83983084864988
279.94286050000005,0.014199999999999999,0.8457838372590867,4.305538103857669,77.66454681787152
279.9715735,0.014199999999999999,0.8457838372590867,4.316310059462134,77.85885448167166
280.0001385,0.014199999999999999,0.8457838372590867,4.347929671476578,78.42921822678831
280.02876349999997,0.014199999999999999,0.8457838372590867,4.2964087633915895,77.49986912301874
280.05717200000004,0.014199999999999999,0.8457838372590867,4.413362235453998,79.60950982004688
280.08560950000003,0.014199999999999999,0.8457838372590867,4.286054403280357,77.31309416801197
280.114244,0.014199999999999999,0.8457838372590867,4.350609962648105,78.47756609740406
280.1427405,0.014199999999999999,0.8457838372590867,4.325410180275771,78.02300510394711
280.17117800000005,0.014199999999999999,0.8457838372590867,4.365801839185263,78.75160157870995
280.1998125,0.014199999999999999,0.8457838372590867,4.2632515154597215,76.90176905463261
280.2287715,0.014199999999999999,0.8457838372590867,4.2648215874735245,76.9300904696293
280.2575145,0.014199999999999999,0.8457838372590867,4.325233845117759,78.01982431915211
280.285903,0.014199999999999999,0.8457838372590867,4.369840750170066,78.82445662811513
280.3144685,0.014199999999999999,0.8457838372590867,4.270313801053985,77.02916061335216
280.34267,0.014199999999999999,0.8457838372590867,4.482826780861308,80.86253146538651
280.37095,0.014199999999999999,0.8457838372590867,4.244500850182273,76.56353910841477
280.399811,0.014199999999999999,0.8457838372590867,4.298791914549199,77.54285709576212
280.42816000000005,0.014199999999999999,0.8457838372590867,4.397709507537136,79.32716136770422
280.4562035,0.014199999999999999,0.8457838372590867,4.390530170404921,79.19765839934666
280.48476900000003,0.014199999999999999,0.8457838372590867,4.237708531699103,76.44101729485438
280.513581,0.014199999999999999,0.8457838372590867,4.312848002078661,77.79640488506861
280.5419005,0.014199999999999999,0.8457838372590867,4.384582432398168,79.09037137371982
280.570259,0.014199999999999999,0.8457838372590867,4.299342486623154,77.55278847474028
280.598608,0.014199999999999999,0.8457838372590867,4.385477908819542,79.10652423749075
280.6270455,0.014199999999999999,0.8457838372590867,4.270857659849891,77.03897089627105
280.6558765,0.014199999999999999,0.8457838372590867,4.264062294791271,76.91639412769786
280.684265,0.014199999999999999,0.8457838372590867,4.4037729831698105,79.43653610224227
280.71234849999996,0.014199999999999999,0.8457838372590867,4.353378797115413,78.52751113770566
280.7407075,0.014199999999999999,0.8457838372590867,4.3161204786755505,77.85543476838141
280.769066,0.014199999999999999,0.8457838372590867,4.351099537108676,78.48639718371587
280.79763149999997,0.014199999999999999,0.8457838372590867,4.25220637405149,76.70253358596007
280.82629599999996,0.014199999999999999,0.8457838372590867,4.318992312620812,77.90723774318148
280.85470399999997,0.014199999999999999,0.8457838372590867,4.327206404743761,78.05540592259615
280.88326900000004,0.014199999999999999,0.8457838372590867,4.270065287729587,77.02467785782845
280.91166699999997,0.014199999999999999,0.8457838372590867,4.377273393921628,78.95852881484286
280.9399865,0.014199999999999999,0.8457838372590867,4.293117240283585,77.44049567320657
280.9682765,0.014199999999999999,0.8457838372590867,4.386836304414574,79.13102737176635
280.9966255,0.014199999999999999,0.8457838372590867,4.2752626708640955,77.11842976433668
281.025329,0.014199999999999999,0.8457838372590867,4.277638164987321,77.16127961726994
281.053993,0.014199999999999999,0.8457838372590867,4.28640950090806,77.31949952215503
